"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000258952",-1.865806805587,1.3069728856148e-16,-61.9108621853867,33.1818181818182,7.40740740740741,60639216,60642589,"DOWN","ENSG00000258952"
"ENSG00000267440",-1.64285124392624,1.56115782971236e-13,-62.7270474953656,38.1818181818182,11.0925925925926,43679341,43706709,"DOWN","LINC02594"
"ENSG00000165556",-2.15807005858981,1.13414243659578e-21,-63.2706903541103,29.3181818181818,5.87037037037037,27960918,27969315,"DOWN","CDX2"
"ENSG00000107187",-2.26206042979183,6.74066080828778e-23,-63.6461548200521,28.1363636363636,4.87037037037037,136196250,136205128,"DOWN","LHX3"
"ENSG00000204542",-2.39671097947131,2.16666112526331e-25,-64.1353632883199,26.7597402597403,4.00925925925926,31111223,31112575,"DOWN","C6orf15"
"ENSG00000068781",-1.69621402065973,2.84122833960504e-14,-64.6103340596754,38.0909090909091,10.9814814814815,48529925,48776517,"DOWN","STON1-GTF2A1L"
"ENSG00000236648",-4.56657392848869,3.66148894410889e-63,-65.058851942235,14.2467532467532,0.481481481481481,17717625,17749978,"DOWN","LINC02810"
"ENSG00000250501",-4.36194983042008,1.96991306599683e-59,-65.5991935535904,15.038961038961,0.453703703703704,138773537,138803567,"DOWN","ENSG00000250501"
"ENSG00000106038",-1.93351358366853,6.32218865963284e-18,-65.8524593918275,34.0584415584416,8.0462962962963,27242700,27250493,"DOWN","EVX1"
"ENSG00000283422",-3.06501443809813,4.39503473680597e-38,-66.6143073007431,21.7337662337662,2.56481481481481,96160692,96172126,"DOWN","ENSG00000283422"
"ENSG00000118194",-2.63181460265861,1.22305966778627e-30,-68.5980767212445,26.0649350649351,5.87037037037037,201359008,201377764,"DOWN","TNNT2"
"ENSG00000162374",-1.56428314091364,1.8120234287981e-12,-69.0417695375976,44.1363636363636,14.5555555555556,50024029,50203772,"DOWN","ELAVL4"
"ENSG00000169676",-1.77927864982461,1.4508467316815e-15,-69.195453466231,38.8896103896104,8.57407407407407,9781634,9784009,"DOWN","DRD5"
"ENSG00000110484",-3.15946780443685,9.19130353533567e-41,-69.4467436234983,21.9805194805195,2.66666666666667,62270158,62273160,"DOWN","SCGB2A2"
"ENSG00000124664",-1.86149524164465,8.39214287777526e-17,-70.6159428681043,37.9350649350649,9.38888888888889,34537802,34556333,"DOWN","SPDEF"
"ENSG00000224931",-5.30177962084903,2.41989332609158e-74,-71.608452021857,13.5064935064935,0.212962962962963,153122145,153128323,"DOWN","LOC728307"
"ENSG00000103534",-1.68281958723058,3.76578972693827e-14,-72.5142258497539,43.0909090909091,12.1666666666667,19410496,19499113,"DOWN","TMC5"
"ENSG00000165376",-1.64220088923893,1.34322179275585e-13,-72.7153757384431,44.2792207792208,12.8518518518519,106900164,106930861,"DOWN","CLDN2"
"ENSG00000172209",-2.77335065107224,1.128716174709e-31,-72.773441434954,26.2402597402597,2.16666666666667,107470018,107475684,"DOWN","GPR22"
"ENSG00000127129",-1.75595279796971,2.57557342594782e-15,-73.590385442185,41.9090909090909,11.9351851851852,41478775,41484683,"DOWN","EDN2"
"ENSG00000091138",-3.20573180846771,8.3385060365038e-42,-73.6485658334985,22.974025974026,3.59259259259259,107765467,107803225,"DOWN","SLC26A3"
"ENSG00000134438",-1.87667345915542,4.45550823918361e-17,-73.7995744717224,39.3246753246753,8.37037037037037,59267035,59274086,"DOWN","RAX"
"ENSG00000166961",-2.2402243386583,4.60116020567159e-23,-73.8983093531441,32.987012987013,6.47222222222222,60756867,60776733,"DOWN","MS4A15"
"ENSG00000133115",-4.5557040546901,4.32561708875764e-63,-74.429554555846,16.3376623376623,0.490740740740741,38965925,38990859,"DOWN","STOML3"
"ENSG00000137090",-1.69246703412381,2.49955670621638e-14,-74.8312210087599,44.2142857142857,11.9351851851852,841690,969090,"DOWN","DMRT1"
"ENSG00000185737",-1.57397638477995,1.40712397024758e-12,-74.8660845357998,47.5649350649351,13.4351851851852,81875194,82987179,"DOWN","NRG3"
"ENSG00000109182",-2.76008584008832,2.9504329056414e-33,-75.0779193774674,27.2012987012987,4.25,48986275,49062081,"DOWN","CWH43"
"ENSG00000254451",-2.3188550107575,2.85129645726806e-23,-76.2060078535307,32.8636363636364,4,75234740,75298508,"DOWN","LOC100130268"
"ENSG00000225778",-1.65864538711884,7.46536523078539e-14,-76.4161624779752,46.0714285714286,14.6944444444444,11849608,11894700,"DOWN","PROSER2-AS1"
"ENSG00000254349",-2.87843472395736,4.12908151606793e-35,-76.5775783380085,26.6038961038961,3.97222222222222,74599775,74823313,"DOWN","MIR2052HG"
"ENSG00000198883",-2.57322804157529,6.24246816499168e-29,-76.7791094223276,29.8376623376623,4.81481481481481,152988824,152994116,"DOWN","PNMA5"
"ENSG00000286616",-2.14938793038265,2.29303787219371e-21,-77.1825665910132,35.9090909090909,7.02777777777778,111505307,111511071,"DOWN","ENSG00000286616"
"ENSG00000164393",-2.44873232491926,5.98733269076645e-27,-77.3894819830003,31.6038961038961,5.16666666666667,47656436,47697797,"DOWN","ENSG00000164393"
"ENSG00000070526",-1.7155643358193,1.29109422899829e-14,-78.3589580399544,45.6753246753247,12.2685185185185,76624761,76643786,"DOWN","ST6GALNAC1"
"ENSG00000204323",-1.59244840014401,7.47184349043166e-13,-78.7331306408865,49.4415584415584,15.5185185185185,75633434,75641404,"DOWN","SMIM5"
"ENSG00000139287",-2.7216605160756,1.3696629864049e-31,-78.8397893650211,28.9675324675325,4.0462962962963,71938845,72186618,"DOWN","TPH2"
"ENSG00000243566",-1.74132775278941,4.53886478931416e-15,-79.4904811825295,45.6493506493507,14.2037037037037,76510525,76516522,"DOWN","UPK3B"
"ENSG00000184571",-2.07488192067368,3.60821580502833e-20,-79.829060909036,38.474025974026,7.62037037037037,24719034,24774720,"DOWN","PIWIL3"
"ENSG00000284837",-3.18577256510799,2.58766704002949e-40,-80.3683533470424,25.2272727272727,2.21296296296296,5772234,5930696,"DOWN","LOC339166"
"ENSG00000236467",-2.49999514737231,8.51937917125951e-28,-82.5160735980093,33.0064935064935,5.01851851851852,76888044,76980624,"DOWN","KCNMA1-AS1"
"ENSG00000137648",-2.49202202852275,1.76620935944406e-27,-82.7869136228727,33.2207792207792,5.12037037037037,118077012,118121890,"DOWN","TMPRSS4"
"ENSG00000254416",-3.75264329763658,1.31684876723264e-51,-83.7765432290556,22.3246753246753,1.44444444444444,110355130,110407613,"DOWN","ENSG00000254416"
"ENSG00000196620",-3.31299247053098,8.90310568219851e-42,-84.3307174316977,25.4545454545455,1.90740740740741,68646597,68670652,"DOWN","UGT2B15"
"ENSG00000103089",-2.57631854641305,5.07161476690249e-29,-84.5500904777374,32.8181818181818,4.76851851851852,74712955,74774831,"DOWN","FA2H"
"ENSG00000232046",-1.57593588900023,1.04004640220161e-12,-84.6298039092978,53.7012987012987,18.787037037037,66574030,66731223,"DOWN","LINC01798"
"ENSG00000113303",-2.01868857149639,1.01805043327202e-19,-87.5114604111033,43.3506493506493,10.6851851851852,180899077,180950906,"DOWN","BTNL8"
"ENSG00000171759",-2.65972971660223,1.78461726796579e-30,-87.6329128703877,32.9480519480519,4.33333333333333,102836889,102958410,"DOWN","PAH"
"ENSG00000136535",-2.46072459300351,6.19418409696421e-27,-87.8350849853266,35.6948051948052,5.16666666666667,161416297,161425870,"DOWN","TBR1"
"ENSG00000171234",-1.93015972577987,3.06545156517426e-18,-87.8598680371227,45.5194805194805,11.7222222222222,69051363,69112987,"DOWN","UGT2B7"
"ENSG00000179178",-2.73002368589074,7.72470698571109e-32,-88.9030440567666,32.5649350649351,4.63888888888889,43269983,43274002,"DOWN","TMEM125"
"ENSG00000183662",-1.64998071630027,1.37459388691293e-13,-89.5275251000329,54.2597402597403,13.8703703703704,68004247,68545621,"DOWN","TAFA1"
"ENSG00000134812",-4.87982318456292,1.18009051105186e-69,-90.5619133862391,18.5584415584416,0.425925925925926,59829273,59845499,"DOWN","CBLIF"
"ENSG00000095627",-2.26921188593241,6.86790367545778e-24,-91.1368539902076,40.1623376623377,7.36111111111111,114179270,114232304,"DOWN","TDRD1"
"ENSG00000179913",-1.61969685118096,2.67541983125832e-13,-91.365626923435,56.4090909090909,17.1574074074074,17794828,17813576,"DOWN","B3GNT3"
"ENSG00000244040",-1.8326037061103,1.3069728856148e-16,-92.010986075616,50.2077922077922,13.5185185185185,159902045,160225299,"DOWN","IL12A-AS1"
"ENSG00000148735",-1.95604895559319,1.3189648412311e-18,-94.4619226152375,48.2922077922078,12.2222222222222,113751262,113783429,"DOWN","PLEKHS1"
"ENSG00000131400",-1.76786202066882,1.92136713006329e-15,-94.9479660581287,53.7077922077922,14.1574074074074,50358477,50365830,"DOWN","NAPSA"
"ENSG00000198643",-3.03459895823005,6.85146555768228e-38,-95.0184167310734,31.3116883116883,3.31481481481481,58633946,58666834,"DOWN","FAM3D"
"ENSG00000167754",-3.81791625211754,2.52001424637149e-53,-95.1008230072916,24.9090909090909,1.23148148148148,50943303,50953093,"DOWN","KLK5"
"ENSG00000254366",-2.27351058155151,1.19636316535972e-23,-96.4765691586958,42.4350649350649,7.25925925925926,77399072,77537290,"DOWN","ENSG00000254366"
"ENSG00000110244",-5.56465386521063,8.80182213994933e-88,-97.2730402931625,17.4805194805195,0.435185185185185,116820700,116823304,"DOWN","APOA4"
"ENSG00000256673",-1.54758094249133,3.03587824735654e-12,-98.231192940602,63.474025974026,19.6944444444444,9398355,9414851,"DOWN","ENSG00000256673"
"ENSG00000159247",-1.57524033421036,1.28069422530675e-12,-98.4116055547911,62.474025974026,17.5185185185185,138150075,138177433,"DOWN","ENSG00000159247"
"ENSG00000183090",-2.31003998117371,1.97854491839374e-24,-100.021731132898,43.2987012987013,5.94444444444444,143577302,143700675,"DOWN","FREM3"
"ENSG00000112761",-1.97201265203289,6.69657171278795e-19,-100.5982558076,51.012987012987,12.9907407407407,112054075,112069686,"DOWN","CCN6"
"ENSG00000129451",-1.83031246830551,1.55283774532362e-16,-100.702841194498,55.0194805194805,12.1111111111111,51012739,51020175,"DOWN","KLK10"
"ENSG00000119919",-1.61412043381055,3.22034765532463e-13,-101.050227937451,62.6038961038961,18.0925925925926,99532942,99536524,"DOWN","NKX2-3"
"ENSG00000080293",-1.76105247791523,2.3901304205258e-15,-101.16903423452,57.4480519480519,11.5740740740741,119439843,119525301,"DOWN","SCTR"
"ENSG00000146926",-2.70531538181682,3.53914376207447e-31,-101.30879095414,37.4480519480519,3.71296296296296,151175698,151187832,"DOWN","ASB10"
"ENSG00000182795",-2.28156607100441,3.93619603138139e-24,-101.840812805742,44.6363636363636,8.27777777777778,207018522,207032756,"DOWN","C1orf116"
"ENSG00000185479",-1.89047755336196,1.2333107850506e-17,-106.063156240567,56.1038961038961,13.3981481481481,52446651,52452146,"DOWN","KRT6B"
"ENSG00000158055",-1.92063341357823,4.53849200187588e-18,-108.328713184029,56.4025974025974,14.5277777777778,24319357,24364482,"DOWN","GRHL3"
"ENSG00000153266",-3.34399523436819,4.00467326697858e-45,-108.375845550205,32.4090909090909,3.2037037037037,62369681,62374324,"DOWN","FEZF2"
"ENSG00000103067",-2.23278194337997,1.96070858399234e-23,-109.319323721331,48.961038961039,10.5,68229033,68238102,"DOWN","ESRP2"
"ENSG00000171201",-1.95435917991041,1.29350484391163e-18,-109.532948583161,56.0454545454545,12.4537037037037,70370093,70390244,"DOWN","SMR3B"
"ENSG00000279411",-4.93532021903033,6.07597598499877e-73,-109.666660970921,22.2207792207792,0.509259259259259,58103907,58105935,"DOWN","ENSG00000279411"
"ENSG00000228271",-1.51493026855985,9.17661965779242e-12,-109.911142146878,72.551948051948,20.4537037037037,194276682,194287368,"DOWN","LINC02048"
"ENSG00000125492",-5.58134100759177,2.52864417170251e-84,-111.771790048137,20.025974025974,0.268518518518519,132582606,132590252,"DOWN","BARHL1"
"ENSG00000172551",-3.08104143078363,4.15145098673982e-40,-112.47801898614,36.5064935064935,4.83333333333333,54830518,54896008,"DOWN","MUCL1"
"ENSG00000112333",-2.14116852139852,6.1477118205632e-22,-113.189954108477,52.8636363636364,11.1759259259259,108166022,108188805,"DOWN","NR2E1"
"ENSG00000286381",-1.61488927229325,2.60686234216683e-13,-113.86017999065,70.5064935064935,21.9259259259259,49047484,49052549,"DOWN","NHIP"
"ENSG00000233834",-2.2550009125123,8.2678910626163e-24,-115.180760894946,51.0779220779221,9.37037037037037,20217577,20221700,"DOWN","GIRGL"
"ENSG00000225649",-1.51639843941289,8.82077260122945e-12,-116.516511256966,76.8376623376623,22.3888888888889,12780593,13007029,"DOWN","LOC100506474"
"ENSG00000203837",-1.80398685041121,5.20033600107793e-16,-119.145131529431,66.0454545454545,14.2037037037037,116427847,116477957,"DOWN","PNLIPRP3"
"ENSG00000133661",-1.77403013320219,1.23560235325951e-15,-119.712474962579,67.4805194805195,18.1388888888889,79937467,79982614,"DOWN","SFTPD"
"ENSG00000171956",-2.33666701977074,1.97219374024874e-25,-119.731425019551,51.2402597402597,8.99074074074074,60004234,60061730,"DOWN","FOXB1"
"ENSG00000214872",-1.55834417181756,2.12350958096657e-12,-122.663948381639,78.7142857142857,20.3796296296296,57542641,57550274,"DOWN","SMTNL1"
"ENSG00000180264",-2.62724038107831,4.88596713258635e-31,-123.51441791563,47.012987012987,8.07407407407407,124451425,124478589,"DOWN","ADGRD2"
"ENSG00000167183",-3.26341276113315,1.47615098049778e-43,-124.645414681722,38.1948051948052,4.25925925925926,47951967,47957883,"DOWN","PRR15L"
"ENSG00000125285",-2.98280807932948,1.03334601178866e-37,-125.58784146995,42.1038961038961,4.9537037037037,94709622,94712545,"DOWN","SOX21"
"ENSG00000168631",-2.71010257664656,2.70752930130895e-32,-128.465901360519,47.4025974025974,6.40740740740741,30934523,30954221,"DOWN","MUCL3"
"ENSG00000273706",-2.1329217605034,1.68938303432838e-21,-128.820164249624,60.3961038961039,11.1851851851852,36936785,36944612,"DOWN","LHX1"
"ENSG00000265179",-2.53610090270099,4.61143010551105e-29,-130.609196489101,51.5,8.41666666666667,902766,906667,"DOWN","ENSG00000265179"
"ENSG00000185736",-2.16379990583479,2.44305903102246e-22,-130.727235869395,60.4155844155844,12.3333333333333,1177313,1737525,"DOWN","ADARB2"
"ENSG00000187135",-2.14280384241343,9.60202589648694e-22,-131.031063532515,61.1493506493507,10.4166666666667,29526499,29564479,"DOWN","VSTM2B"
"ENSG00000272620",-1.55419987784503,2.38584538782817e-12,-132.096897409829,84.9935064935065,29.6296296296296,7754077,7778928,"DOWN","AFAP1-AS1"
"ENSG00000008196",-2.21660688357401,1.88849393758344e-23,-132.737329092984,59.8831168831169,12.5833333333333,50818723,50847619,"DOWN","TFAP2B"
"ENSG00000225174",-4.56175267909069,1.55030459542126e-68,-133.920025079019,29.3571428571429,0.925925925925926,108123457,108159392,"DOWN","OSTM1-AS1"
"ENSG00000287417",-1.58317697191914,6.48628916860848e-13,-137.561630267857,86.8896103896104,33.6203703703704,42719401,42723136,"DOWN","ENSG00000287417"
"ENSG00000095596",-2.39645805694832,1.25238789024679e-26,-138.792268895598,57.9155844155844,9.43518518518519,93073475,93077885,"DOWN","CYP26A1"
"ENSG00000149043",-2.35921982897244,8.5114254880858e-26,-139.193969909374,59,9.65740740740741,1828307,1837521,"DOWN","SYT8"
"ENSG00000260918",-1.97450802883813,6.89933694490313e-19,-141.510682560301,71.6688311688312,13.7407407407407,47431960,47438959,"DOWN","ENSG00000260918"
"ENSG00000227128",-1.95405538089623,1.23277091841403e-18,-141.757835814108,72.5454545454545,15.4074074074074,101229577,101270148,"DOWN","ENSG00000227128"
"ENSG00000154646",-2.56217119783852,6.38831781207823e-30,-141.834477023204,55.3571428571429,9.25,18269116,18485879,"DOWN","TMPRSS15"
"ENSG00000265142",-1.6848042070773,2.52514240758106e-14,-144.389908603937,85.7012987012987,20.8425925925926,21825487,21831539,"DOWN","MIR133A1HG"
"ENSG00000154415",-2.2056143320225,8.31027512076337e-23,-144.482060918461,65.5064935064935,8.25925925925926,113876777,114075920,"DOWN","PPP1R3A"
"ENSG00000185847",-2.97795224366077,8.92591927960169e-37,-144.798093509947,48.6233766233766,3.82407407407407,110934590,110959093,"DOWN","LINC01405"
"ENSG00000135443",-3.06009305864014,4.57203686405801e-39,-151.573960073422,49.5324675324675,4.5462962962963,52360006,52367481,"DOWN","KRT85"
"ENSG00000114771",-2.75832714736274,6.72280028484624e-34,-152.585642651839,55.3181818181818,7.94444444444444,151814073,151828488,"DOWN","AADAC"
"ENSG00000182968",-2.17957927474903,9.55801042822926e-23,-157.184463801057,72.1168831168831,14.3703703703704,112067149,112071706,"DOWN","SOX1"
"ENSG00000176153",-2.46271521969121,6.53125732543902e-28,-157.869640576569,64.1038961038961,10.1018518518519,64939152,64942905,"DOWN","GPX2"
"ENSG00000079393",-1.79128891977088,5.71689919167835e-16,-157.970745580574,88.1883116883117,19.3148148148148,75094432,75109221,"DOWN","DUSP13B"
"ENSG00000204983",-3.91405344216516,7.86137050167892e-57,-158.23958916182,40.4285714285714,2.12962962962963,142749468,142753076,"DOWN","PRSS1"
"ENSG00000226846",-5.39114999728605,4.46859075789951e-85,-159.283977192543,29.5454545454545,0.5,71015042,71168417,"DOWN","LINC00348"
"ENSG00000157017",-1.78034418821809,8.79559404118198e-16,-161.861032332737,90.9155844155844,22.5740740740741,10285666,10292947,"DOWN","GHRL"
"ENSG00000082556",-1.86070281427519,3.98016465089716e-17,-162.944403592956,87.5714285714286,19.8055555555556,53225724,53251637,"DOWN","OPRK1"
"ENSG00000124253",-1.64841331699881,8.28088046464957e-14,-166.072289696341,100.746753246753,29,57561080,57568121,"DOWN","PCK1"
"ENSG00000287315",-1.76707095980399,1.48442432369238e-15,-167.917639128387,95.025974025974,19.0833333333333,228357012,228368554,"DOWN","LOC101927401"
"ENSG00000273540",-2.29640483809944,1.0825321179851e-24,-169.456782988065,73.7922077922078,11.6018518518519,86079973,87029052,"DOWN","AGBL1"
"ENSG00000171495",-2.45244320223842,2.21059780414822e-27,-173.12019513983,70.5909090909091,8.96296296296296,40998017,41071342,"DOWN","MROH2B"
"ENSG00000124260",-3.65558870378558,9.49033636539867e-52,-174.257640743441,47.6688311688312,2.73148148148148,152133310,152138578,"DOWN","MAGEA10"
"ENSG00000206579",-2.85237733433285,2.3111035474183e-35,-176.828872797894,61.9935064935065,7.03703703703704,55102028,55542054,"DOWN","XKR4"
"ENSG00000231605",-4.03484265205476,7.14971071259366e-61,-178.502486937981,44.2402597402597,2.52777777777778,167175363,167195792,"DOWN","LINC01363"
"ENSG00000118322",-3.15542421044476,9.5375857405632e-42,-181.764728382178,57.6038961038961,5.49074074074074,160563120,160852214,"DOWN","ATP10B"
"ENSG00000171346",-1.72050807410422,6.43927256437125e-15,-185.01047861796,107.532467532468,30.2314814814815,41513745,41522529,"DOWN","KRT15"
"ENSG00000139155",-1.73943988976909,3.34381824358417e-15,-185.544019930109,106.668831168831,30.0740740740741,20695332,20753386,"DOWN","SLCO1C1"
"ENSG00000242808",-1.77689434368594,8.22264726910176e-16,-186.873901235958,105.168831168831,28.75,180989762,181836880,"DOWN","SOX2-OT"
"ENSG00000235139",-5.58625934702394,5.96598923542044e-89,-187.103413713958,33.4935064935065,0.453703703703704,84532476,84584322,"DOWN","LINC03017"
"ENSG00000167757",-4.24533440713827,9.77123986419211e-63,-187.897398175678,44.2597402597403,1.71296296296296,51022216,51028039,"DOWN","KLK11"
"ENSG00000167768",-1.92306489434383,3.26890831857049e-18,-192.343951737519,100.019480519481,25.3981481481481,52674736,52680407,"DOWN","KRT1"
"ENSG00000250366",-2.32456795165156,2.29288769550417e-25,-193.286315720119,83.1493506493507,14.9351851851852,95876392,95925663,"DOWN","TUNAR"
"ENSG00000138136",-1.57718813700699,9.37841476970797e-13,-201.849357092667,127.980519480519,35.2037037037037,101226195,101229794,"DOWN","LBX1"
"ENSG00000157542",-1.62630554683376,1.65362041017844e-13,-202.316634196371,124.402597402597,46.712962962963,37607373,38121345,"DOWN","KCNJ6"
"ENSG00000287826",-3.78882849094922,2.81474898147903e-56,-204.326107904762,53.9285714285714,4.42592592592593,116289622,116298954,"DOWN","LOC124902005"
"ENSG00000165588",-1.91718248267164,4.27116952444782e-18,-207.39183752485,108.175324675325,21.9074074074074,56799905,56816693,"DOWN","OTX2"
"ENSG00000170178",-2.26754521780088,2.97708328750666e-24,-210.189662234465,92.6948051948052,16.8055555555556,176099795,176102489,"DOWN","HOXD12"
"ENSG00000198033",-3.14268838344554,5.04377901380587e-42,-211.804952803774,67.3961038961039,7.62962962962963,19173772,19181824,"DOWN","TUBA3C"
"ENSG00000100604",-1.73334387725048,4.20591596739133e-15,-212.255836605127,122.454545454545,31.7962962962963,92923150,92935285,"DOWN","CHGA"
"ENSG00000229859",-5.10737030056104,8.18260111626794e-82,-215.504494889907,42.1948051948052,0.935185185185185,61203307,61213098,"DOWN","PGA3"
"ENSG00000213937",-2.5044174984713,5.83713722963747e-29,-217.981897074736,87.038961038961,18.0555555555556,3012923,3014505,"DOWN","CLDN9"
"ENSG00000120729",-1.98506901072445,3.80335918353689e-19,-221.825016919202,111.746753246753,17.4814814814815,137867858,137887851,"DOWN","MYOT"
"ENSG00000113196",-1.99848033187586,1.70004295815698e-19,-223.090099904402,111.62987012987,36.2592592592593,154474972,154478227,"DOWN","HAND1"
"ENSG00000070886",-2.97773203486255,9.41863630843331e-39,-225.959588048076,75.8831168831169,10.2037037037037,22563489,22603595,"DOWN","EPHA8"
"ENSG00000109511",-2.83863035587075,7.12436591900974e-36,-229.412944215372,80.8181818181818,10.4166666666667,168092537,168187736,"DOWN","ANXA10"
"ENSG00000259417",-1.84491200418339,5.96067403920945e-17,-231.320817459591,125.383116883117,31.787037037037,80195481,80252213,"DOWN","CTXND1"
"ENSG00000137440",-4.71258307963365,3.55695296526753e-74,-233.119856497722,49.4675324675325,1.2037037037037,15935577,15938740,"DOWN","FGFBP1"
"ENSG00000109205",-2.07396328051751,9.50746461684973e-21,-238.923263374423,115.201298701299,22.1851851851852,70196496,70204576,"DOWN","ODAM"
"ENSG00000153820",-2.30736863275524,3.49452801891586e-25,-244.596057985255,106.006493506494,20.212962962963,227979955,228181687,"DOWN","SPHKAP"
"ENSG00000170075",-3.25983452649456,1.44630170238647e-44,-256.574378543121,78.7077922077922,8.35185185185185,202122917,202133592,"DOWN","GPR37L1"
"ENSG00000163141",-2.29327439025725,7.6430847185261e-25,-256.668035003078,111.922077922078,25.7037037037037,151036321,151047720,"DOWN","BNIPL"
"ENSG00000096264",-6.69829592108339,6.14017576431836e-112,-262.016458627314,39.1168831168831,0.231481481481481,41335608,41350889,"DOWN","NCR2"
"ENSG00000014257",-1.58612152692888,6.8325630596869e-13,-274.934597661296,173.337662337662,51.287037037037,132317369,132368298,"DOWN","ACP3"
"ENSG00000151834",-1.85411074094695,5.2167548742399e-17,-275.61235767375,148.649350649351,31.5185185185185,46243548,46475230,"DOWN","GABRA2"
"ENSG00000070731",-2.06712152387999,9.57167412555049e-21,-277.168781471415,134.084415584416,29.0925925925926,76565377,76586956,"DOWN","ST6GALNAC2"
"ENSG00000052344",-3.26177862335856,5.80704449404238e-45,-278.691448871116,85.4415584415584,8.41666666666667,31131433,31135727,"DOWN","PRSS8"
"ENSG00000237515",-2.38730204077507,1.3845347504746e-26,-285.298095833924,119.506493506494,19.1203703703704,12901598,13240416,"DOWN","SHISA9"
"ENSG00000101842",-2.47744655819252,2.20827916418957e-28,-286.852919345005,115.785714285714,18.0092592592593,108044970,108079184,"DOWN","VSIG1"
"ENSG00000279353",-2.15726712823532,2.10827339829182e-22,-288.919704674373,133.928571428571,31.9166666666667,74698231,74699658,"DOWN","ENSG00000279353"
"ENSG00000147724",-2.49075155407964,1.03915295601464e-28,-297.952111228929,119.623376623377,19.4722222222222,138130023,138497261,"DOWN","FAM135B"
"ENSG00000109158",-4.28605620837856,2.83505819671814e-67,-299.161157038059,69.7987012987013,3.31481481481481,46918900,46993581,"DOWN","GABRA4"
"ENSG00000165215",-2.932010190501,7.07954634799229e-38,-300.645278689619,102.538961038961,15.5462962962963,73768997,73770270,"DOWN","CLDN3"
"ENSG00000167880",-1.53582850371584,3.36002372930165e-12,-311.194757337332,202.623376623377,69.1203703703704,76004502,76027306,"DOWN","EVPL"
"ENSG00000287430",-2.21090499925197,2.38638549366932e-23,-311.507900479021,140.896103896104,30.4444444444444,19208652,19212164,"DOWN","ENSG00000287430"
"ENSG00000263961",-2.02022093452899,6.65544230684377e-20,-311.717466534272,154.298701298701,35.7777777777778,206053173,206102449,"DOWN","RHEX"
"ENSG00000140986",-2.26525334256522,3.08898450640715e-24,-311.869489409531,137.675324675325,18.3518518518519,1943974,1957606,"DOWN","RPL3L"
"ENSG00000165078",-2.23081417794367,1.07473506131694e-23,-315.761606823481,141.545454545455,23.2777777777778,67422038,67746378,"DOWN","CPA6"
"ENSG00000215018",-2.06087247018446,1.20655935429564e-20,-317.655388472522,154.136363636364,34.6481481481481,7356203,7535873,"DOWN","COL28A1"
"ENSG00000175868",-2.10418213463473,1.94967993851394e-21,-334.004755072376,158.733766233766,33.1203703703704,14904997,15082342,"DOWN","CALCB"
"ENSG00000124701",-1.89981027694033,8.27044416959438e-18,-335.25483172812,176.467532467532,30.2037037037037,41053304,41064511,"DOWN","APOBEC2"
"ENSG00000121743",-1.62326168430098,1.75566571755195e-13,-339.177366736603,208.948051948052,64.7592592592593,20138255,20161052,"DOWN","GJA3"
"ENSG00000146147",-1.55310371752011,2.0848915188911e-12,-340.714649303243,219.376623376623,56.6481481481481,53929982,54266280,"DOWN","MLIP"
"ENSG00000168509",-2.45850803557499,6.22753627609619e-28,-343.983588587886,139.915584415584,16.0833333333333,146017468,146036746,"DOWN","HJV"
"ENSG00000197616",-2.65069626926821,8.47925647346659e-32,-344.349542616752,129.909090909091,14.5648148148148,23381982,23408273,"DOWN","MYH6"
"ENSG00000132698",-3.68364146558326,7.3872579322546e-54,-346.070939766614,93.948051948052,7.12962962962963,156061160,156070504,"DOWN","RAB25"
"ENSG00000163435",-2.13357839707841,5.73417079206268e-22,-350.031546767441,164.058441558442,35.9074074074074,202007945,202017183,"DOWN","ELF3"
"ENSG00000248958",-6.31520461150428,1.10910143624085e-108,-355.496810241108,56.2922077922078,0.453703703703704,129135926,129139740,"DOWN","ENSG00000248958"
"ENSG00000136457",-1.929111098702,2.33092654835636e-18,-362.409825951607,187.863636363636,47.8611111111111,50464496,50468906,"DOWN","CHAD"
"ENSG00000119888",-1.64964847124168,6.72186080888018e-14,-363.051207709889,220.077922077922,79.6203703703704,47345158,47387601,"DOWN","EPCAM"
"ENSG00000139144",-1.80278218169631,2.8165019691912e-16,-365.004859904487,202.467532467532,47.6944444444444,18242961,18648416,"DOWN","PIK3C2G"
"ENSG00000258754",-1.96045204613703,7.01488606535013e-19,-368.144887806733,187.785714285714,46.2037037037037,93718542,94070898,"DOWN","ENSG00000258754"
"ENSG00000108602",-1.81640966283088,1.62888847814215e-16,-373.661416353781,205.714285714286,56.3981481481481,19737984,19748943,"DOWN","ALDH3A1"
"ENSG00000115221",-3.02554012153405,6.45016919431063e-40,-373.98819320469,123.61038961039,13.1759259259259,160099667,160200313,"DOWN","ITGB6"
"ENSG00000163993",-2.29339315526618,7.84566584258341e-25,-375.744173380007,163.837662337662,28.287037037037,6693878,6697170,"DOWN","S100P"
"ENSG00000134595",-3.40963788280352,1.13634203403454e-48,-388.676578133869,113.993506493506,10.3796296296296,140502985,140505069,"DOWN","SOX3"
"ENSG00000189377",-4.93080664895706,2.53441194262493e-81,-388.765287867771,78.8441558441558,2.07407407407407,42428278,42442946,"DOWN","CXCL17"
"ENSG00000105695",-2.1728177677914,9.33651628537632e-23,-394.324097235286,181.480519480519,44.2777777777778,35292125,35313807,"DOWN","MAG"
